time_stamp,Pulsometer_readout,Engine_efficiency,red_Value,blue_Value,green_Value
2018-01-01T23:53:37Z,130,87.01860845513507,236,127,230
2018-01-01T23:53:38Z,131,85.51417095768946,225,128,220
2018-01-01T23:53:39Z,132,83.08108216683749,212,129,208
2018-01-01T23:53:40Z,133,85.35730969636296,197,131,196
2018-01-01T23:53:41Z,134,79.54934136464423,179,126,175
2018-01-01T23:53:42Z,135,79.25292067856641,160,127,158
2018-01-01T23:53:43Z,136,79.83335893064076,140,126,138
2018-01-01T23:53:44Z,137,83.88074315040738,118,127,118
2018-01-01T23:53:45Z,138,83.51240628890694,95,130,99
2018-01-01T23:53:46Z,139,82.7122623395647,71,125,71
2018-01-01T23:53:47Z,140,77.60632165655709,46,126,48
2018-01-01T23:53:48Z,141,79.21479030465156,21,128,26
2018-01-01T23:53:49Z,142,73.25318996047113,4,123,5
2018-01-01T23:53:50Z,143,75.84466137454743,29,127,33
2018-01-01T23:53:51Z,144,85.24445567431997,54,127,57
2018-01-01T23:53:52Z,145,81.45114235816949,79,131,84
2018-01-01T23:53:53Z,146,68.59406578738742,103,125,102
2018-01-01T23:53:54Z,147,84.65622065923074,125,129,127
2018-01-01T23:53:55Z,148,82.40385488388532,147,129,147
2018-01-01T23:53:56Z,149,78.22768326714724,167,125,163
2018-01-01T23:53:57Z,150,82.71397514963364,185,126,181
2018-01-01T23:53:58Z,151,87.38619147237561,202,128,199
2018-01-01T23:53:59Z,152,74.68061421170925,216,129,213
2018-01-01T23:54:00Z,153,75.78810988935955,229,130,226
2018-01-01T23:54:01Z,154,84.49939228366017,239,129,234
2018-01-01T23:54:02Z,155,80.35684897199228,246,126,239
2018-01-01T23:54:03Z,156,78.93929784943576,251,125,243
2018-01-01T23:54:04Z,157,80.55231037284402,254,125,245
2018-01-01T23:54:05Z,158,73.6099511728003,254,128,248
2018-01-01T23:54:06Z,159,76.62804583737507,252,128,246
2018-01-01T23:54:07Z,160,77.09714193405351,247,130,243
2018-01-01T23:54:08Z,161,83.83344679983418,239,127,233
2018-01-01T23:54:09Z,162,85.02116702034625,230,126,223
2018-01-01T23:54:10Z,163,89.62496185076702,217,127,213
2018-01-01T23:54:11Z,164,74.70534614182928,203,130,201
2018-01-01T23:54:12Z,165,76.28399420479124,187,129,185
2018-01-01T23:54:13Z,166,83.94063211881027,169,126,165
2018-01-01T23:54:14Z,167,84.50694880506649,149,127,147
2018-01-01T23:54:15Z,168,79.33927432934213,127,128,127
2018-01-01T23:54:16Z,169,82.89193122229064,105,127,106
2018-01-01T23:54:17Z,170,78.75270596216424,81,129,85
2018-01-01T23:54:18Z,171,83.64153015551115,56,127,59
2018-01-01T23:54:19Z,172,78.65012213715865,31,130,38
2018-01-01T23:54:20Z,173,86.38719804871423,6,124,9
2018-01-01T23:54:21Z,174,82.70484654852538,19,126,22
2018-01-01T23:54:22Z,175,80.62322685535122,44,125,46
2018-01-01T23:54:23Z,176,80.14712400273548,69,129,73
2018-01-01T23:54:24Z,177,75.57139675692339,93,126,94
2018-01-01T23:54:25Z,178,79.23080986422615,116,127,116
2018-01-01T23:54:26Z,179,75.84498932546575,138,127,137
2018-01-01T23:54:27Z,180,76.42998099024912,0,125,4
2018-01-01T23:54:28Z,181,81.90736849352302,25,126,28
2018-01-01T23:54:29Z,182,79.03756939343202,50,127,53
2018-01-01T23:54:30Z,183,76.68587865500713,75,127,77
2018-01-01T23:54:31Z,184,78.45354767061914,99,128,100
2018-01-01T23:54:32Z,185,82.93854573688347,122,127,122
2018-01-01T23:54:33Z,186,79.16935284912256,143,130,145
2018-01-01T23:54:34Z,187,79.64287505647746,164,127,161
2018-01-01T23:54:35Z,188,85.69204888634253,182,129,181
2018-01-01T23:54:36Z,189,81.5855511087517,199,130,198
2018-01-01T23:54:37Z,190,81.96338774041617,214,129,211
2018-01-01T23:54:38Z,191,79.63144351000913,227,126,221
2018-01-01T23:54:39Z,192,84.08165458716657,237,125,230
2018-01-01T23:54:40Z,193,81.91579771219389,245,126,238
2018-01-01T23:54:41Z,194,72.4957247695381,251,127,244
2018-01-01T23:54:42Z,195,71.60956828630289,254,130,250
2018-01-01T23:54:43Z,196,85.48146477025877,254,128,249
2018-01-01T23:54:44Z,197,76.85587510129362,252,128,247
2018-01-01T23:54:45Z,198,83.45432070323747,248,124,239
2018-01-01T23:54:46Z,199,81.65440547164265,241,128,235
2018-01-01T23:54:47Z,200,82.13797683485899,231,127,225
2018-01-01T23:54:48Z,201,74.07377902205698,220,125,212
2018-01-01T23:54:49Z,202,82.59627202767506,206,132,206
2018-01-01T23:54:50Z,203,80.54871649014903,190,128,187
2018-01-01T23:54:51Z,204,82.83944627254634,172,128,170
2018-01-01T23:54:52Z,205,76.27882968709855,152,129,153
2018-01-01T23:54:53Z,206,76.27462097406234,131,126,129
2018-01-01T23:54:54Z,207,79.12874936533976,108,127,109
2018-01-01T23:54:55Z,208,81.4414683117551,85,127,87
2018-01-01T23:54:56Z,209,77.53724656500354,61,131,67
2018-01-01T23:54:57Z,210,83.70355347488909,35,128,40
2018-01-01T23:54:58Z,211,91.37647160672071,10,125,14
2018-01-01T23:54:59Z,212,76.1653110678112,14,126,19
2018-01-01T23:55:00Z,213,81.26770055382731,40,129,46
2018-01-01T23:55:01Z,214,82.28898199882472,65,126,66
2018-01-01T23:55:02Z,215,76.9048191941456,89,130,93
2018-01-01T23:55:03Z,216,77.98965351367227,112,130,116
2018-01-01T23:55:04Z,217,79.36310737992919,135,128,135
2018-01-01T23:55:05Z,218,77.48857981009863,156,127,153
2018-01-01T23:55:06Z,219,79.82264638574166,175,130,175
2018-01-01T23:55:07Z,220,76.49552126463907,192,127,188
2018-01-01T23:55:08Z,221,81.52042863714436,208,128,204
2018-01-01T23:55:09Z,222,78.23539125438393,222,129,218
2018-01-01T23:55:10Z,223,75.63498852556175,233,124,225
2018-01-01T23:55:11Z,224,78.0506058915954,242,130,239
2018-01-01T23:55:12Z,225,78.53206735404487,249,128,243
2018-01-01T23:55:13Z,226,81.1544846800787,253,129,248
2018-01-01T23:55:14Z,227,81.26519788244771,254,130,250
2018-01-01T23:55:15Z,228,84.9338468708501,254,127,247
2018-01-01T23:55:16Z,229,77.68703574260628,250,123,240
2018-01-01T23:55:17Z,230,76.94169967571739,244,129,239
2018-01-01T23:55:18Z,231,78.15281612617636,236,130,232
2018-01-01T23:55:19Z,232,80.52347076248758,225,128,220
2018-01-01T23:55:20Z,233,87.49227187536044,212,126,206
2018-01-01T23:55:21Z,234,73.39345172267257,197,128,193
2018-01-01T23:55:22Z,235,77.02947794412988,179,127,176
2018-01-01T23:55:23Z,236,88.1622331295736,160,127,159
2018-01-01T23:55:24Z,237,81.91119789624894,140,129,140
2018-01-01T23:55:25Z,238,76.65328555466611,118,127,118
2018-01-01T23:55:26Z,239,78.48164424239233,95,129,98
2018-01-01T23:55:27Z,240,75.86267800266319,71,126,72
2018-01-01T23:55:28Z,241,78.66900136593914,46,130,52
2018-01-01T23:55:29Z,242,81.08906116839235,21,125,23
2018-01-01T23:55:30Z,243,77.21176601764495,4,124,7
2018-01-01T23:55:31Z,244,78.13635227040893,29,127,33
2018-01-01T23:55:32Z,245,85.69505598102897,54,130,60
2018-01-01T23:55:33Z,246,76.0306455767181,79,126,80
2018-01-01T23:55:34Z,247,89.20727449398959,103,128,104
2018-01-01T23:55:35Z,248,76.50125684986004,125,127,125
2018-01-01T23:55:36Z,249,78.32962799132687,147,126,145
2018-01-01T23:55:37Z,250,84.60096230133037,167,123,161
2018-01-01T23:55:38Z,251,69.96124415849337,185,131,185
2018-01-01T23:55:39Z,252,90.45907182627047,202,126,197
2018-01-01T23:55:40Z,253,84.64038479497525,216,130,214
2018-01-01T23:55:41Z,254,80.54161364754317,229,125,221
2018-01-01T23:55:42Z,255,80.74613875696572,239,127,233
2018-01-01T23:55:43Z,256,81.66075859824947,246,130,243
2018-01-01T23:55:44Z,1,89.92412850211501,251,130,248
2018-01-01T23:55:45Z,2,81.7506861792218,254,127,248
2018-01-01T23:55:46Z,3,80.57248134308514,254,126,246
2018-01-01T23:55:47Z,4,87.55803068348263,252,126,244
2018-01-01T23:55:48Z,5,73.60696441224181,247,128,241
2018-01-01T23:55:49Z,6,79.39492428018096,239,129,235
2018-01-01T23:55:50Z,7,86.08527535889537,230,128,225
2018-01-01T23:55:51Z,8,80.39502055917222,217,129,214
2018-01-01T23:55:52Z,9,80.44369538649173,203,125,197
2018-01-01T23:55:53Z,10,83.59616923466051,187,128,185
2018-01-01T23:55:54Z,11,79.45516494889809,169,127,166
2018-01-01T23:55:55Z,12,84.82857943578166,149,125,145
2018-01-01T23:55:56Z,13,77.1559137672298,127,127,127
2018-01-01T23:55:57Z,14,81.35011308665723,105,124,102
2018-01-01T23:55:58Z,15,81.82347234655771,81,127,82
2018-01-01T23:55:59Z,16,74.81395558767285,56,126,59
2018-01-01T23:56:00Z,17,77.74202486822259,31,126,35
2018-01-01T23:56:01Z,18,72.75200322734246,6,128,12
2018-01-01T23:56:02Z,19,84.57301255625768,19,129,25
2018-01-01T23:56:03Z,20,74.18829770941038,44,129,49
2018-01-01T23:56:04Z,21,83.14859122169999,69,124,68
2018-01-01T23:56:05Z,22,87.92433836501868,93,130,97
2018-01-01T23:56:06Z,23,79.3346897618418,116,126,115
2018-01-01T23:56:07Z,24,79.87679701324308,138,129,139
2018-01-01T23:56:08Z,25,80.61637167023343,0,131,9
2018-01-01T23:56:09Z,26,73.18236094341147,25,131,33
2018-01-01T23:56:10Z,27,77.12640740859584,50,127,53
2018-01-01T23:56:11Z,28,78.45722360102792,75,130,79
2018-01-01T23:56:12Z,29,85.70009775800864,99,127,100
2018-01-01T23:56:13Z,30,83.13121679563277,122,130,124
2018-01-01T23:56:14Z,31,76.56238321917219,143,127,143
2018-01-01T23:56:15Z,32,75.97758439249455,164,128,163
2018-01-01T23:56:16Z,33,76.76027184719024,182,127,179
2018-01-01T23:56:17Z,34,80.76420594193681,199,128,196
2018-01-01T23:56:18Z,35,71.70170642250963,214,124,206
2018-01-01T23:56:19Z,36,79.62897099418893,227,126,220
2018-01-01T23:56:20Z,37,84.17070613501545,237,130,234
2018-01-01T23:56:21Z,38,69.0656226621208,245,124,236
2018-01-01T23:56:22Z,39,72.88494835703177,251,125,242
2018-01-01T23:56:23Z,40,82.63836331920143,254,127,247
2018-01-01T23:56:24Z,41,77.86677378743948,254,129,249
2018-01-01T23:56:25Z,42,81.79221323191365,252,129,248
2018-01-01T23:56:26Z,43,79.42472617698004,248,131,245
2018-01-01T23:56:27Z,44,80.49466763511624,241,127,234
2018-01-01T23:56:28Z,45,77.83201945479595,231,128,226
2018-01-01T23:56:29Z,46,82.4148610578664,220,129,216
2018-01-01T23:56:30Z,47,74.72152926466681,206,127,202
2018-01-01T23:56:31Z,48,75.54892745894686,190,128,187
2018-01-01T23:56:32Z,49,82.28058040731995,172,130,171
2018-01-01T23:56:33Z,50,78.210956709338,152,128,152
2018-01-01T23:56:34Z,51,75.94741909298051,131,128,132
2018-01-01T23:56:35Z,52,78.16495493896592,108,129,110
2018-01-01T23:56:36Z,53,83.00940260682552,85,126,86
2018-01-01T23:56:37Z,54,81.63717053714903,61,126,62
2018-01-01T23:56:38Z,55,69.5896720860574,35,130,42
2018-01-01T23:56:39Z,56,69.75151416294169,10,126,15
2018-01-01T23:56:40Z,57,82.29891771632789,14,128,20
2018-01-01T23:56:41Z,58,84.10186239580672,40,126,43
2018-01-01T23:56:42Z,59,77.38622991902785,65,126,66
2018-01-01T23:56:43Z,60,87.13592128836855,89,131,94
2018-01-01T23:56:44Z,61,75.59077027006894,112,124,109
2018-01-01T23:56:45Z,62,76.36631956778561,135,121,128
2018-01-01T23:56:46Z,63,79.2504828186246,156,126,153
2018-01-01T23:56:47Z,64,83.5914424312562,175,124,169
2018-01-01T23:56:48Z,65,77.16107204913756,192,132,193
2018-01-01T23:56:49Z,66,81.0361261091621,208,125,201
2018-01-01T23:56:50Z,67,83.26467592499273,222,125,215
2018-01-01T23:56:51Z,68,83.04752713362053,233,128,228
2018-01-01T23:56:52Z,69,75.07657813873772,242,129,238
2018-01-01T23:56:53Z,70,86.34674988564322,249,126,241
2018-01-01T23:56:54Z,71,74.8139704912454,253,126,245
2018-01-01T23:56:55Z,72,72.73037411824501,254,125,246
2018-01-01T23:56:56Z,73,73.72298787534142,254,126,246
2018-01-01T23:56:57Z,74,78.55222014547226,250,127,243
2018-01-01T23:56:58Z,75,85.29783916632458,244,128,239
2018-01-01T23:56:59Z,76,85.4291953171527,236,130,232
2018-01-01T23:57:00Z,77,83.31479138708647,225,130,222
2018-01-01T23:57:01Z,78,83.93590666031258,212,126,206
2018-01-01T23:57:02Z,79,77.55108478330644,197,128,193
2018-01-01T23:57:03Z,80,86.68174370263922,179,129,178
2018-01-01T23:57:04Z,81,79.64902557919699,160,129,160
2018-01-01T23:57:05Z,82,81.95653022773362,140,126,137
2018-01-01T23:57:06Z,83,78.39936867688142,118,128,118
2018-01-01T23:57:07Z,84,92.90237017226673,95,131,99
2018-01-01T23:57:08Z,85,78.290314188898,71,128,74
2018-01-01T23:57:09Z,86,80.42633467185169,46,124,47
2018-01-01T23:57:10Z,87,89.06238491604036,21,126,24
2018-01-01T23:57:11Z,88,85.6913223930229,4,130,12
2018-01-01T23:57:12Z,89,82.3181930492384,29,126,33
2018-01-01T23:57:13Z,90,76.80425279415142,54,130,60
2018-01-01T23:57:14Z,91,84.64815699230289,79,125,79
2018-01-01T23:57:15Z,92,91.03857819322351,103,126,102
2018-01-01T23:57:16Z,93,83.89455367842913,125,126,124
2018-01-01T23:57:17Z,94,79.96972993159407,147,124,142
2018-01-01T23:57:18Z,95,85.58746567236305,167,129,167
2018-01-01T23:57:19Z,96,80.08527172779472,185,128,182
2018-01-01T23:57:20Z,97,80.3312613380839,202,127,198
2018-01-01T23:57:21Z,98,80.88658441021785,216,128,212
2018-01-01T23:57:22Z,99,80.02571268529093,229,130,226
2018-01-01T23:57:23Z,100,77.81852303992181,239,123,229
2018-01-01T23:57:24Z,101,75.81126218587042,246,127,239
2018-01-01T23:57:25Z,102,79.67894569135429,251,130,247
2018-01-01T23:57:26Z,103,74.89291082193826,254,127,247
2018-01-01T23:57:27Z,104,77.00962169502412,254,130,250
2018-01-01T23:57:28Z,105,82.32772253895946,252,128,246
2018-01-01T23:57:29Z,106,72.94300070139437,247,125,238
2018-01-01T23:57:30Z,107,80.47886233474286,239,129,235
2018-01-01T23:57:31Z,108,86.51519884270125,230,124,221
2018-01-01T23:57:32Z,109,76.50934879034489,217,127,213
2018-01-01T23:57:33Z,110,82.91751440751167,203,126,198
2018-01-01T23:57:34Z,111,79.9810682534222,187,127,183
2018-01-01T23:57:35Z,112,75.11709096782961,169,129,168
2018-01-01T23:57:36Z,113,81.3609089240901,149,122,143
2018-01-01T23:57:37Z,114,79.5403992157538,127,127,127
2018-01-01T23:57:38Z,115,79.16874026235767,105,128,106
2018-01-01T23:57:39Z,116,83.60170100452878,81,126,82
2018-01-01T23:57:40Z,117,87.91349300022623,56,126,58
2018-01-01T23:57:41Z,118,84.2175184713544,31,131,39
2018-01-01T23:57:42Z,119,75.28881148332954,6,128,12
2018-01-01T23:57:43Z,120,79.40779030052798,19,129,26
2018-01-01T23:57:44Z,121,79.8289626200959,44,127,47
2018-01-01T23:57:45Z,122,79.46559438061374,69,129,73
2018-01-01T23:57:46Z,123,76.41825703076137,93,129,96
2018-01-01T23:57:47Z,124,85.6881538775902,116,127,116
2018-01-01T23:57:48Z,125,79.42218766772972,138,127,137
2018-01-01T23:57:49Z,126,77.9315391564478,0,129,7
2018-01-01T23:57:50Z,127,82.59007966774685,25,130,32
2018-01-01T23:57:51Z,128,80.27880116927429,50,129,55
2018-01-01T23:57:52Z,129,75.8957783874532,75,128,77
2018-01-01T23:57:53Z,130,79.70731116456285,99,130,102
2018-01-01T23:57:54Z,131,81.82198460315418,122,124,118
2018-01-01T23:57:55Z,132,81.56327857822926,143,127,142
2018-01-01T23:57:56Z,133,86.66923765798039,164,128,162
2018-01-01T23:57:57Z,134,82.73790756189081,182,130,182
2018-01-01T23:57:58Z,135,79.61507827427478,199,122,190
2018-01-01T23:57:59Z,136,73.82546663302504,214,126,208
2018-01-01T23:58:00Z,137,76.35455164183308,227,128,222
2018-01-01T23:58:01Z,138,80.99138691812006,237,126,231
2018-01-01T23:58:02Z,139,82.15210023558257,245,127,239
2018-01-01T23:58:03Z,140,79.90008148230251,251,126,243
2018-01-01T23:58:04Z,141,77.7157372019611,254,131,251
2018-01-01T23:58:05Z,142,76.94860463804265,254,127,248
2018-01-01T23:58:06Z,143,81.03266658161532,252,127,246
2018-01-01T23:58:07Z,144,79.1815522831754,248,129,243
2018-01-01T23:58:08Z,145,77.32152289636953,241,126,234
2018-01-01T23:58:09Z,146,80.42299453502959,231,124,223
2018-01-01T23:58:10Z,147,83.29737505242029,220,126,214
2018-01-01T23:58:11Z,148,83.66596393785544,206,125,199
2018-01-01T23:58:12Z,149,85.45939840144815,190,131,190
2018-01-01T23:58:13Z,150,76.80877570715145,172,126,168
2018-01-01T23:58:14Z,151,84.25102760277296,152,126,150
2018-01-01T23:58:15Z,152,78.30322618820658,131,127,130
2018-01-01T23:58:16Z,153,81.15612064707545,108,129,110
2018-01-01T23:58:17Z,154,85.5733872944917,85,130,89
2018-01-01T23:58:18Z,155,86.73263358552869,61,131,67
2018-01-01T23:58:19Z,156,75.60008963607393,35,126,39
2018-01-01T23:58:20Z,157,78.12009141230875,10,130,18
2018-01-01T23:58:21Z,158,76.47446428751454,14,130,22
2018-01-01T23:58:22Z,159,77.72239084245398,40,125,42
2018-01-01T23:58:23Z,160,71.9221282822628,65,127,67
2018-01-01T23:58:24Z,161,79.15930235908314,89,126,89
2018-01-01T23:58:25Z,162,89.1122348452877,112,129,115
2018-01-01T23:58:26Z,163,86.58605726901614,135,124,131
2018-01-01T23:58:27Z,164,83.65597653814423,156,128,155
2018-01-01T23:58:28Z,165,80.90674024441228,175,126,171
2018-01-01T23:58:29Z,166,83.66162345989508,192,126,188
2018-01-01T23:58:30Z,167,81.11384267599584,208,126,203
2018-01-01T23:58:31Z,168,82.70010558471584,222,126,216
2018-01-01T23:58:32Z,169,83.99364532916776,233,129,229
2018-01-01T23:58:33Z,170,83.09407685708413,242,128,237
2018-01-01T23:58:34Z,171,72.03410708749887,249,126,242
2018-01-01T23:58:35Z,172,80.11412012977817,253,126,245
2018-01-01T23:58:36Z,173,77.56155362104269,254,128,249
2018-01-01T23:58:37Z,174,84.30556708680737,254,129,248
2018-01-01T23:58:38Z,175,82.67888587601779,250,128,245
2018-01-01T23:58:39Z,176,77.87215447626039,244,128,239
2018-01-01T23:58:40Z,177,81.29517039064065,236,127,229
2018-01-01T23:58:41Z,178,74.00547899555032,225,125,218
2018-01-01T23:58:42Z,179,82.25639931119107,212,124,205
2018-01-01T23:58:43Z,180,71.41231903180275,197,129,194
2018-01-01T23:58:44Z,181,81.66655574047857,179,127,176
2018-01-01T23:58:45Z,182,79.47905227057495,160,125,156
2018-01-01T23:58:46Z,183,84.84704236811537,140,128,140
2018-01-01T23:58:47Z,184,81.71150486767121,118,129,120
2018-01-01T23:58:48Z,185,84.47532335268149,95,125,94
2018-01-01T23:58:49Z,186,77.36922773724764,71,128,74
2018-01-01T23:58:50Z,187,80.48225627031722,46,129,51
2018-01-01T23:58:51Z,188,80.12291026841554,21,130,28
2018-01-01T23:58:52Z,189,79.5334520742407,4,128,10
2018-01-01T23:58:53Z,190,72.39426767914804,29,127,33
2018-01-01T23:58:54Z,191,76.73234955400555,54,129,59
2018-01-01T23:58:55Z,192,74.45059482600603,79,125,79
2018-01-01T23:58:56Z,193,80.91064905120841,103,129,105
2018-01-01T23:58:57Z,194,79.02876610155634,125,126,124
2018-01-01T23:58:58Z,195,89.49910995472872,147,127,145
2018-01-01T23:58:59Z,196,78.48015916855404,167,129,166
2018-01-01T23:59:00Z,197,88.35139951138859,185,125,180
2018-01-01T23:59:01Z,198,85.90407059595542,202,132,202
2018-01-01T23:59:02Z,199,74.74740246344483,216,129,213
2018-01-01T23:59:03Z,200,84.15896426471454,229,128,224
2018-01-01T23:59:04Z,201,84.95220137197842,239,128,234
2018-01-01T23:59:05Z,202,78.02335780547301,246,129,242
2018-01-01T23:59:06Z,203,77.79067349891976,251,127,245
2018-01-01T23:59:07Z,204,83.83265069944648,254,126,247
2018-01-01T23:59:08Z,205,78.82022498919527,254,125,246
2018-01-01T23:59:09Z,206,80.68648520032859,252,123,241
2018-01-01T23:59:10Z,207,83.72982372125908,247,130,243
2018-01-01T23:59:11Z,208,71.06741305636055,239,125,231
2018-01-01T23:59:12Z,209,71.3403473695278,230,129,226
2018-01-01T23:59:13Z,210,80.04572420259174,217,130,215
2018-01-01T23:59:14Z,211,80.21921675313644,203,126,198
2018-01-01T23:59:15Z,212,87.3137608186028,187,129,186
2018-01-01T23:59:16Z,213,78.26125205664793,169,128,166
2018-01-01T23:59:17Z,214,81.91545696920151,149,127,147
2018-01-01T23:59:18Z,215,76.39182353194369,127,127,127
2018-01-01T23:59:19Z,216,73.883647801366,105,125,103
2018-01-01T23:59:20Z,217,74.66793304102686,81,127,83
2018-01-01T23:59:21Z,218,80.53869211094963,56,131,63
2018-01-01T23:59:22Z,219,83.45714833050069,31,128,36
2018-01-01T23:59:23Z,220,83.19000450279222,6,125,9
2018-01-01T23:59:24Z,221,74.77987076865128,19,130,26
2018-01-01T23:59:25Z,222,80.4202844024546,44,127,47
2018-01-01T23:59:26Z,223,76.08829004669086,69,129,73
2018-01-01T23:59:27Z,224,69.85044167267338,93,129,96
2018-01-01T23:59:28Z,225,75.64673513285842,116,129,118
2018-01-01T23:59:29Z,226,75.11023366441597,138,127,137
2018-01-01T23:59:30Z,227,81.87138034574792,0,128,6
2018-01-01T23:59:31Z,228,80.92585190301138,25,127,29
2018-01-01T23:59:32Z,229,79.57967231970957,50,129,55
2018-01-01T23:59:33Z,230,79.45748239284052,75,123,73
2018-01-01T23:59:34Z,231,81.70249064269862,99,126,99
2018-01-01T23:59:35Z,232,87.73660320493164,122,126,121
2018-01-01T23:59:36Z,233,76.65887685602327,143,125,140
2018-01-01T23:59:37Z,234,78.3850746568552,164,128,162
2018-01-01T23:59:38Z,235,83.47218831852683,182,128,180
2018-01-01T23:59:39Z,236,82.19729906949941,199,130,198
2018-01-01T23:59:40Z,237,87.76560994417214,214,127,209
2018-01-01T23:59:41Z,238,81.24827701098899,227,129,224
2018-01-01T23:59:42Z,239,78.10226823322553,237,128,232
2018-01-01T23:59:43Z,240,80.7983133655206,245,127,239
2018-01-01T23:59:44Z,241,80.60545577584507,251,129,246
2018-01-01T23:59:45Z,242,80.53928245987612,254,127,247
2018-01-01T23:59:46Z,243,81.82752872885911,254,131,252
2018-01-01T23:59:47Z,244,83.67867854801892,252,126,245
2018-01-01T23:59:48Z,245,81.5382207764685,248,127,241
2018-01-01T23:59:49Z,246,80.7637633858217,241,125,233
2018-01-01T23:59:50Z,247,79.49832460767698,231,129,228
2018-01-01T23:59:51Z,248,81.495771714972,220,127,214
2018-01-01T23:59:52Z,249,84.58160862919702,206,127,201
2018-01-01T23:59:53Z,250,76.34957543772609,190,128,187
2018-01-01T23:59:54Z,251,80.77404896316507,172,128,170
2018-01-01T23:59:55Z,252,78.28521486159966,152,130,153
2018-01-01T23:59:56Z,253,87.45645821082516,131,126,130
2018-01-01T23:59:57Z,254,77.29399454458229,108,126,108
2018-01-01T23:59:58Z,255,79.0469167582342,85,127,86
2018-01-01T23:59:59Z,256,71.64826001762368,61,125,61
2018-01-02T00:00:00Z,1,81.4975809551154,35,128,40
2018-01-02T00:00:01Z,2,84.78155031724235,10,131,19
2018-01-02T00:00:02Z,3,76.02888406645945,14,132,25
